iso3,country_name,question_id,outcome,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,causal_claim,abs_contribution
ARE,United Arab Emirates,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,4.7295748294962765,6.694601644328383,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.694601644328383
PER,Peru,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,4.0,0.6395348837209303,0.0269918283833532,0.009920673625353949,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.009920673625353949
URY,Uruguay,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
GRC,Greece,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
ROU,Romania,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
HRV,Croatia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
ARE,United Arab Emirates,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,-0.2264586550171289,-0.31123765149031113,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.31123765149031113
SGP,Singapore,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
NOR,Norway,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
IRL,Ireland,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
FRA,France,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ESP,Spain,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
NZL,New Zealand,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
NLD,Netherlands (Kingdom of the),Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
GBR,United Kingdom,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
QAT,Qatar,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
AUS,Australia,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
ISR,Israel,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
BEL,Belgium,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CAN,Canada,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
CHE,Switzerland,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
SWE,Sweden,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
AUT,Austria,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
KOR,South Korea,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,-0.2264586550171289,-0.31123765149031113,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.31123765149031113
HUN,Hungary,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
DNK,Denmark,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
DEU,Germany,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
POL,Poland,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
TWN,Taiwan,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
CZE,Czech Republic,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ITA,Italy,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
BGR,Bulgaria,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
FIN,Finland,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CRI,Costa Rica,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CHL,Chile,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
USA,United States,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,-0.2264586550171289,-0.31123765149031113,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.31123765149031113
CHN,China,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,-0.2264586550171289,-0.31123765149031113,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.31123765149031113
IND,India,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
JPN,Japan,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,-0.2264586550171289,-0.31123765149031113,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.31123765149031113
EST,Estonia,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ARG,Argentina,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
BRA,Brazil,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
COL,Colombia,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,-0.2264586550171289,0.15561882574515554,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.15561882574515554
MEX,Mexico,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,,,-0.2264586550171289,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
PER,Peru,Q6,oxford_governance_ethics,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,-0.2264586550171289,-0.31123765149031113,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.31123765149031113
