iso3,country_name,question_id,outcome,model_id,observed_value,fitted_value,residual,absolute_residual,residual_rank,residual_percentile,overperformer_underperformer,gap_vs_best,gap_vs_group_best,gap_vs_chile,gap_vs_singapore,interpretation
ARE,United Arab Emirates,Q1,oxford_ind_company_investment_emerging_tech,simple_adjusted_internal,79.5,72.06160560143805,7.438394398561954,7.438394398561954,29.0,0.3333333333333333,overperformer,20.5,20.5,41.0,1.0,Observed minus fitted within in-sample descriptive model; not causal.
NOR,Norway,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1109244823455811,0.11368139635793921,-0.0027569140123581137,0.0027569140123581137,37.0,0.14285714285714285,underperformer,0.02860490977764131,0.02860490977764131,0.027864582836628002,0.0387301594018937,Observed minus fitted within in-sample descriptive model; not causal.
IRL,Ireland,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1252350062131882,0.11314107841672333,0.01209392779646487,0.01209392779646487,20.0,0.5476190476190477,overperformer,0.014294385910034207,0.014294385910034207,0.042175106704235105,0.0530406832695008,Observed minus fitted within in-sample descriptive model; not causal.
FRA,France,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1394549906253815,0.10825012083817406,0.031204869787207434,0.031204869787207434,5.0,0.9047619047619048,overperformer,7.44014978409091e-05,7.44014978409091e-05,0.0563950911164284,0.0672606676816941,Observed minus fitted within in-sample descriptive model; not causal.
ESP,Spain,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10909288134858033,0.0065191039772329595,0.0065191039772329595,28.0,0.35714285714285715,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
NZL,New Zealand,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0943123772740364,0.09422011998931806,9.225728471833061e-05,9.225728471833061e-05,42.0,0.023809523809523808,overperformer,0.04521701484918601,0.04521701484918601,0.011252477765083299,0.022118054330348996,Observed minus fitted within in-sample descriptive model; not causal.
NLD,Netherlands (Kingdom of the),Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.11257554000650084,0.00303644531931245,0.00303644531931245,35.0,0.19047619047619047,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
GBR,United Kingdom,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1395293921232224,0.09895563176693813,0.04057376035628428,0.04057376035628428,2.0,0.9761904761904762,overperformer,0.0,0.0,0.05646949261426931,0.06733506917953501,Observed minus fitted within in-sample descriptive model; not causal.
QAT,Qatar,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0654048919677734,0.11145965916470202,-0.04605476719692862,0.04605476719692862,1.0,1.0,underperformer,0.07412450015544901,0.07412450015544901,-0.0176550075411797,-0.0067894309759140015,Observed minus fitted within in-sample descriptive model; not causal.
AUS,Australia,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1093049421906471,0.10037203819958851,0.008932903991058588,0.008932903991058588,25.0,0.42857142857142855,overperformer,0.03022444993257531,0.03022444993257531,0.026245042681694003,0.0371106192469597,Observed minus fitted within in-sample descriptive model; not causal.
ISR,Israel,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0767664983868599,0.08732551054693885,-0.010559012160078957,0.010559012160078957,21.0,0.5238095238095238,underperformer,0.06276289373636251,0.06276289373636251,-0.006293401122093201,0.0045721754431724965,Observed minus fitted within in-sample descriptive model; not causal.
BEL,Belgium,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10996142026455329,0.005650565061260007,0.005650565061260007,30.0,0.30952380952380953,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
CAN,Canada,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1132521107792854,0.09959509124890553,0.013657019530379871,0.013657019530379871,18.0,0.5952380952380952,overperformer,0.026277281343937003,0.026277281343937003,0.03019221127033231,0.041057787835598006,Observed minus fitted within in-sample descriptive model; not causal.
CHE,Switzerland,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1085807308554649,0.11322085570020082,-0.0046401248447359295,0.0046401248447359295,33.0,0.23809523809523808,underperformer,0.030948661267757513,0.030948661267757513,0.0255208313465118,0.036386407911777496,Observed minus fitted within in-sample descriptive model; not causal.
SWE,Sweden,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1124869808554649,0.11199099070611797,0.0004959901493469254,0.0004959901493469254,41.0,0.047619047619047616,overperformer,0.027042411267757513,0.027042411267757513,0.0294270813465118,0.040292657911777496,Observed minus fitted within in-sample descriptive model; not causal.
AUT,Austria,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.1103943408601606,0.0052176444656526905,0.0052176444656526905,31.0,0.2857142857142857,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
KOR,South Korea,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1008550375699997,0.08534167184171451,0.015513365728285183,0.015513365728285183,16.0,0.6428571428571429,overperformer,0.03867435455322271,0.03867435455322271,0.0177951380610466,0.028660714626312297,Observed minus fitted within in-sample descriptive model; not causal.
HUN,Hungary,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10610790328042634,0.009504082045386955,0.009504082045386955,23.0,0.47619047619047616,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
DNK,Denmark,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.11355673383464342,0.0020552514911698766,0.0020552514911698766,39.0,0.09523809523809523,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
DEU,Germany,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1198121309280396,0.11079556606792726,0.009016564860112347,0.009016564860112347,24.0,0.4523809523809524,overperformer,0.0197172611951828,0.0197172611951828,0.03675223141908651,0.04761780798435221,Observed minus fitted within in-sample descriptive model; not causal.
POL,Poland,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10586871804701457,0.00974326727879872,0.00974326727879872,22.0,0.5,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
CZE,Czech Republic,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10777427621829275,0.007837709107520546,0.007837709107520546,26.0,0.40476190476190477,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
ITA,Italy,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1212444230914116,0.10686808908645447,0.014376334004957136,0.014376334004957136,17.0,0.6190476190476191,overperformer,0.018284969031810802,0.018284969031810802,0.03818452358245851,0.04905010014772421,Observed minus fitted within in-sample descriptive model; not causal.
BGR,Bulgaria,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0836371555924416,0.10196159790052521,-0.01832444230808361,0.01832444230808361,12.0,0.7380952380952381,underperformer,0.055892236530780806,0.055892236530780806,0.000577256083488506,0.011442832648754203,Observed minus fitted within in-sample descriptive model; not causal.
FIN,Finland,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.11153300922287249,0.004078976102940807,0.004078976102940807,34.0,0.21428571428571427,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
CRI,Costa Rica,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.086561881005764,0.10302652627977192,-0.016464645274007927,0.016464645274007927,14.0,0.6904761904761905,underperformer,0.05296751111745841,0.05296751111745841,0.003501981496810899,0.014367558062076596,Observed minus fitted within in-sample descriptive model; not causal.
CHL,Chile,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0830598995089531,0.08199634642381715,0.0010635530851359487,0.0010635530851359487,40.0,0.07142857142857142,overperformer,0.05646949261426931,0.05646949261426931,0.0,0.010865576565265697,Observed minus fitted within in-sample descriptive model; not causal.
USA,United States,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1154656559228897,0.09967391693654219,0.015791738986347503,0.015791738986347503,15.0,0.6666666666666666,overperformer,0.02406373620033271,0.02406373620033271,0.0324057564139366,0.0432713329792023,Observed minus fitted within in-sample descriptive model; not causal.
CHN,China,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0574559792876244,0.09254601733857162,-0.03509003805094722,0.03509003805094722,3.0,0.9523809523809523,underperformer,0.082073412835598,0.082073412835598,-0.025603920221328694,-0.014738343656062997,Observed minus fitted within in-sample descriptive model; not causal.
IND,India,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0599640384316444,0.07709221007755276,-0.017128171645908366,0.017128171645908366,13.0,0.7142857142857143,underperformer,0.07956535369157801,0.07956535369157801,-0.023095861077308696,-0.012230284512043,Observed minus fitted within in-sample descriptive model; not causal.
JPN,Japan,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0952461585402489,0.09990517646430355,-0.004659017924054654,0.004659017924054654,32.0,0.2619047619047619,underperformer,0.04428323358297351,0.04428323358297351,0.012186259031295804,0.0230518355965615,Observed minus fitted within in-sample descriptive model; not causal.
EST,Estonia,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10874342034020734,0.006868564985605952,0.006868564985605952,27.0,0.38095238095238093,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
ARG,Argentina,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0841245055198669,0.07765541030414032,0.0064690952157265835,0.0064690952157265835,29.0,0.3333333333333333,overperformer,0.055404886603355505,0.055404886603355505,0.0010646060109138072,0.011930182576179504,Observed minus fitted within in-sample descriptive model; not causal.
BRA,Brazil,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.06560268253088,0.06818055643748784,-0.0025778739066078388,0.0025778739066078388,38.0,0.11904761904761904,underperformer,0.0739267095923424,0.0739267095923424,-0.017457216978073092,-0.006591640412807395,Observed minus fitted within in-sample descriptive model; not causal.
COL,Colombia,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1008364409208298,0.07390663567556364,0.026929805245266156,0.026929805245266156,8.0,0.8333333333333334,overperformer,0.038692951202392606,0.038692951202392606,0.017776541411876706,0.028642117977142403,Observed minus fitted within in-sample descriptive model; not causal.
MEX,Mexico,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1250911504030228,0.10002812917347204,0.025063021229550758,0.025063021229550758,9.0,0.8095238095238095,overperformer,0.014438241720199613,0.014438241720199613,0.0420312508940697,0.0528968274593354,Observed minus fitted within in-sample descriptive model; not causal.
PER,Peru,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0639012902975082,0.06678550660485688,-0.002884216307348683,0.002884216307348683,36.0,0.16666666666666666,underperformer,0.07562810182571421,0.07562810182571421,-0.019158609211444896,-0.0082930326461792,Observed minus fitted within in-sample descriptive model; not causal.
URY,Uruguay,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0712803825736046,0.10576556696052879,-0.03448518438692419,0.03448518438692419,4.0,0.9285714285714286,underperformer,0.06824900954961781,0.06824900954961781,-0.011779516935348497,-0.0009139403700827997,Observed minus fitted within in-sample descriptive model; not causal.
GRC,Greece,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.1156119853258133,0.10335128773209284,0.012260697593720449,0.012260697593720449,19.0,0.5714285714285714,overperformer,0.023917406797409113,0.023917406797409113,0.0325520858168602,0.043417662382125896,Observed minus fitted within in-sample descriptive model; not causal.
ROU,Romania,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0862413197755814,0.10536024395871903,-0.019118924183137626,0.019118924183137626,11.0,0.7619047619047619,underperformer,0.053288072347641005,0.053288072347641005,0.003181420266628307,0.014046996831894004,Observed minus fitted within in-sample descriptive model; not causal.
HRV,Croatia,Q6,oecd_2_indigo_oecd_indigo_score,simple_adjusted_internal,0.0836371555924416,0.10498007783084094,-0.021342922238399342,0.021342922238399342,10.0,0.7857142857142857,underperformer,0.055892236530780806,0.055892236530780806,0.000577256083488506,0.011442832648754203,Observed minus fitted within in-sample descriptive model; not causal.
NOR,Norway,Q6,oecd_4_digital_gov_oecd_digital_gov_overall,simple_adjusted_internal,0.77,0.672791254763187,0.097208745236813,0.097208745236813,17.0,0.4838709677419355,overperformer,0.16000000000000003,0.16000000000000003,0.37,,Observed minus fitted within in-sample descriptive model; not causal.
IRL,Ireland,Q6,oecd_4_digital_gov_oecd_digital_gov_overall,simple_adjusted_internal,0.71,0.7060256710139711,0.003974328986028897,0.003974328986028897,31.0,0.03225806451612903,overperformer,0.22000000000000008,0.22000000000000008,0.30999999999999994,,Observed minus fitted within in-sample descriptive model; not causal.
FRA,France,Q6,oecd_4_digital_gov_oecd_digital_gov_overall,simple_adjusted_internal,0.66,0.5585795276318515,0.10142047236814855,0.10142047236814855,16.0,0.5161290322580645,overperformer,0.27,0.27,0.26,,Observed minus fitted within in-sample descriptive model; not causal.
ESP,Spain,Q6,oecd_4_digital_gov_oecd_digital_gov_overall,simple_adjusted_internal,0.6,0.5588564080482419,0.041143591951758096,0.041143591951758096,27.0,0.16129032258064516,overperformer,0.33000000000000007,0.33000000000000007,0.19999999999999996,,Observed minus fitted within in-sample descriptive model; not causal.
NZL,New Zealand,Q6,oecd_4_digital_gov_oecd_digital_gov_overall,simple_adjusted_internal,0.5,0.6480197095654624,-0.1480197095654624,0.1480197095654624,12.0,0.6451612903225806,underperformer,0.43000000000000005,0.43000000000000005,0.09999999999999998,,Observed minus fitted within in-sample descriptive model; not causal.
