HOJA_DESTINO,COLUMNA_DESTINO,METRIC,YEAR,NUM,ARCHIVO_ORIGEN,HOJA_ORIGEN,COLUMNA_ORIGEN,TRANSFORMACION,AUDITABLE
MATRIZ_GII,PCTPatOrig_VALUE_2021,VALUE,2021,PCTPatOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PCTPatOrig + Value
MATRIZ_GII,PISA_VALUE_2021,VALUE,2021,PISA,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PISA + Value
MATRIZ_GII,PatFam_VALUE_2021,VALUE,2021,PatFam,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PatFam + Value
MATRIZ_GII,PatOrig_VALUE_2021,VALUE,2021,PatOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PatOrig + Value
MATRIZ_GII,PolStab_VALUE_2021,VALUE,2021,PolStab,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PolStab + Value
MATRIZ_GII,PrintMedia_VALUE_2021,VALUE,2021,PrintMedia,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PrintMedia + Value
MATRIZ_GII,PupTeachR_VALUE_2021,VALUE,2021,PupTeachR,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=PupTeachR + Value
MATRIZ_GII,QSRank_VALUE_2021,VALUE,2021,QSRank,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=QSRank + Value
MATRIZ_GII,RDCompExp_VALUE_2021,VALUE,2021,RDCompExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RDCompExp + Value
MATRIZ_GII,RDExp_VALUE_2021,VALUE,2021,RDExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RDExp + Value
MATRIZ_GII,RegQua_VALUE_2021,VALUE,2021,RegQua,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RegQua + Value
MATRIZ_GII,ResPPop_VALUE_2021,VALUE,2021,ResPPop,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ResPPop + Value
MATRIZ_GII,ResTalBus_VALUE_2021,VALUE,2021,ResTalBus,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ResTalBus + Value
MATRIZ_GII,RuleOL_VALUE_2021,VALUE,2021,RuleOL,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=RuleOL + Value
MATRIZ_GII,SchLifeExp_VALUE_2021,VALUE,2021,SchLifeExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SchLifeExp + Value
MATRIZ_GII,SciEngGrad_VALUE_2021,VALUE,2021,SciEngGrad,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=SciEngGrad + Value
MATRIZ_GII,StatClustDev_VALUE_2021,VALUE,2021,StatClustDev,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=StatClustDev + Value
MATRIZ_GII,TertEnrol_VALUE_2021,VALUE,2021,TertEnrol,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=TertEnrol + Value
MATRIZ_GII,TertMob_VALUE_2021,VALUE,2021,TertMob,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=TertMob + Value
MATRIZ_GII,TradmkOrig_VALUE_2021,VALUE,2021,TradmkOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=TradmkOrig + Value
MATRIZ_GII,UniResColl_VALUE_2021,VALUE,2021,UniResColl,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=UniResColl + Value
MATRIZ_GII,UtilModOrig_VALUE_2021,VALUE,2021,UtilModOrig,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=UtilModOrig + Value
MATRIZ_GII,WikiEdit_VALUE_2021,VALUE,2021,WikiEdit,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=WikiEdit + Value
MATRIZ_GII,c_EcComplexity_VALUE_2021,VALUE,2021,c.EcComplexity,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.EcComplexity + Value
MATRIZ_GII,c_HHI_VALUE_2021,VALUE,2021,c.HHI,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.HHI + Value
MATRIZ_GII,c_HTExpHKG_VALUE_2021,VALUE,2021,c.HTExpHKG,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.HTExpHKG + Value
MATRIZ_GII,c_HiTechManufIND2_VALUE_2021,VALUE,2021,c.HiTechManufIND2,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.HiTechManufIND2 + Value
MATRIZ_GII,c_SciTechArt_VALUE_2021,VALUE,2021,c.SciTechArt,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.SciTechArt + Value
MATRIZ_GII,c_VenCapDeal_VALUE_2021,VALUE,2021,c.VenCapDeal,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=c.VenCapDeal + Value
MATRIZ_GII,r_GrowPPP20_VALUE_2021,VALUE,2021,r.GrowPPP20,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=r.GrowPPP20 + Value
MATRIZ_GII,r_VenCapDeal_VALUE_2021,VALUE,2021,r.VenCapDeal,wipo_pub_2000-tech1.xlsx,GII 2021 Data,Value,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=r.VenCapDeal + Value
MATRIZ_GII,AppCrea_DATAYR_2021,DATAYR,2021,AppCrea,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=AppCrea + DataYear
MATRIZ_GII,AppTarriff_DATAYR_2021,DATAYR,2021,AppTarriff,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=AppTarriff + DataYear
MATRIZ_GII,BrandVal_DATAYR_2021,DATAYR,2021,BrandVal,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=BrandVal + DataYear
MATRIZ_GII,CCTLD_DATAYR_2021,DATAYR,2021,CCTLD,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CCTLD + DataYear
MATRIZ_GII,CitDoc_DATAYR_2021,DATAYR,2021,CitDoc,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CitDoc + DataYear
MATRIZ_GII,CompSoftSpend_DATAYR_2021,DATAYR,2021,CompSoftSpend,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CompSoftSpend + DataYear
MATRIZ_GII,CostRedu_DATAYR_2021,DATAYR,2021,CostRedu,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CostRedu + DataYear
MATRIZ_GII,CreaGoodExp_DATAYR_2021,DATAYR,2021,CreaGoodExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CreaGoodExp + DataYear
MATRIZ_GII,CultServExp_DATAYR_2021,DATAYR,2021,CultServExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=CultServExp + DataYear
MATRIZ_GII,DomCred2Priv_DATAYR_2021,DATAYR,2021,DomCred2Priv,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=DomCred2Priv + DataYear
MATRIZ_GII,DomMarkSc_DATAYR_2021,DATAYR,2021,DomMarkSc,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=DomMarkSc + DataYear
MATRIZ_GII,EaseCred_DATAYR_2021,DATAYR,2021,EaseCred,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseCred + DataYear
MATRIZ_GII,EaseInsol_DATAYR_2021,DATAYR,2021,EaseInsol,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseInsol + DataYear
MATRIZ_GII,EaseProtInv_DATAYR_2021,DATAYR,2021,EaseProtInv,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseProtInv + DataYear
MATRIZ_GII,EaseStartBus_DATAYR_2021,DATAYR,2021,EaseStartBus,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EaseStartBus + DataYear
MATRIZ_GII,ElecOut_DATAYR_2021,DATAYR,2021,ElecOut,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ElecOut + DataYear
MATRIZ_GII,EntMedia_DATAYR_2021,DATAYR,2021,EntMedia,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EntMedia + DataYear
MATRIZ_GII,EnvPerf_DATAYR_2021,DATAYR,2021,EnvPerf,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=EnvPerf + DataYear
MATRIZ_GII,Epart_DATAYR_2021,DATAYR,2021,Epart,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=Epart + DataYear
MATRIZ_GII,ExpEdu_DATAYR_2021,DATAYR,2021,ExpEdu,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ExpEdu + DataYear
MATRIZ_GII,FDINetInfl_DATAYR_2021,DATAYR,2021,FDINetInfl,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=FDINetInfl + DataYear
MATRIZ_GII,FemEmpDeg_DATAYR_2021,DATAYR,2021,FemEmpDeg,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=FemEmpDeg + DataYear
MATRIZ_GII,FirmTrain_DATAYR_2021,DATAYR,2021,FirmTrain,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=FirmTrain + DataYear
MATRIZ_GII,GDPEner_DATAYR_2021,DATAYR,2021,GDPEner,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GDPEner + DataYear
MATRIZ_GII,GERDFinAbr_DATAYR_2021,DATAYR,2021,GERDFinAbr,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GERDFinAbr + DataYear
MATRIZ_GII,GERDFinBus_DATAYR_2021,DATAYR,2021,GERDFinBus,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GERDFinBus + DataYear
MATRIZ_GII,GERDPerf_DATAYR_2021,DATAYR,2021,GERDPerf,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GERDPerf + DataYear
MATRIZ_GII,GenTLD_DATAYR_2021,DATAYR,2021,GenTLD,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GenTLD + DataYear
MATRIZ_GII,GovEff_DATAYR_2021,DATAYR,2021,GovEff,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GovEff + DataYear
MATRIZ_GII,GovFundPup_DATAYR_2021,DATAYR,2021,GovFundPup,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GovFundPup + DataYear
MATRIZ_GII,GovOLServ_DATAYR_2021,DATAYR,2021,GovOLServ,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GovOLServ + DataYear
MATRIZ_GII,GroCap_DATAYR_2021,DATAYR,2021,GroCap,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=GroCap + DataYear
MATRIZ_GII,HiTechImp_DATAYR_2021,DATAYR,2021,HiTechImp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=HiTechImp + DataYear
MATRIZ_GII,ICTAcc_DATAYR_2021,DATAYR,2021,ICTAcc,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ICTAcc + DataYear
MATRIZ_GII,ICTOrgMod_DATAYR_2021,DATAYR,2021,ICTOrgMod,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ICTOrgMod + DataYear
MATRIZ_GII,ICTServExp_DATAYR_2021,DATAYR,2021,ICTServExp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ICTServExp + DataYear
MATRIZ_GII,ICTSevImp_DATAYR_2021,DATAYR,2021,ICTSevImp,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ICTSevImp + DataYear
MATRIZ_GII,ICTUse_DATAYR_2021,DATAYR,2021,ICTUse,wipo_pub_2000-tech1.xlsx,GII 2021 Data,DataYear,"Renombrado (Score→SCORE, Rank→RANK, Value→VALUE_SCREEN, DataYear→DATAYR); Normalización NUM para 2021",Buscar en wipo_pub_2000-tech1.xlsx → GII 2021 Data → ISO3 + NUM=ICTUse + DataYear
MATRIZ_GII,IN_1_1_1_DATAYR_2022,DATAYR,2022,IN.1.1.1,wipo-pub-2000-2022-tech1.xlsx,Data,DATAYR,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.1 + DATAYR
MATRIZ_GII,IN_1_1_1_DATAYR_2023,DATAYR,2023,IN.1.1.1,wipo-pub-2000-2023-tech1.xlsx,Data,DATAYR,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.1 + DATAYR
MATRIZ_GII,IN_1_1_1_DATAYR_2024,DATAYR,2024,IN.1.1.1,wipo-pub-2000-2024-tech1.xlsx,Data,DATAYR,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.1 + DATAYR
MATRIZ_GII,IN_1_1_1_DATAYR_2025,DATAYR,2025,IN.1.1.1,wipo-pub-2000-2025-tech1.xlsx,Data,DATAYR,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.1 + DATAYR
MATRIZ_GII,IN_1_1_2_DATAYR_2022,DATAYR,2022,IN.1.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,DATAYR,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.2 + DATAYR
MATRIZ_GII,IN_1_1_2_DATAYR_2023,DATAYR,2023,IN.1.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,DATAYR,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.2 + DATAYR
