block_a,block_b,var_a,var_b,rho_spearman,pvalue_raw,pvalue_fdr,pvalue_holm,significance,n_pairs
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_other,oxford_ind_ai_research_papers_log,-0.1308,0.141003,0.157968,1.0,not_significant,128
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,wipo_out_6_3_5_score,0.1307,0.132297,0.148592,1.0,not_significant,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_score,oxford_ind_stem_graduates,0.1307,0.123867,0.139506,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_2_score,oxford_ind_female_stem_graduates,0.1307,0.130794,0.146973,1.0,not_significant,135
tech_infrastructure_control,ecosystem_outcome,wipo_sp42_score,oxford_ind_govt_promotion_emerging_tech,0.1306,0.138617,0.15541,1.0,not_significant,130
socioeconomic_control,ecosystem_outcome,anthropic_gdp_total,oxford_ind_accountability,0.1306,0.09051,0.103369,1.0,not_significant,169
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_3_score,oxford_ind_stem_graduates,0.1305,0.128492,0.144518,1.0,not_significant,137
tech_infrastructure_control,ecosystem_outcome,wipo_statclustdev_score,wipo_out_6_2_1_score,-0.1305,0.143787,0.160979,1.0,not_significant,127
tech_infrastructure_control,ecosystem_outcome,wipo_sp41_score,wipo_out_7_2_1_score,0.1305,0.160775,0.179193,1.0,not_significant,117
socioeconomic_control,ecosystem_outcome,wb_unemployment_rate,oxford_total_score,-0.1305,0.08173,0.093768,1.0,not_significant,179
socioeconomic_control,ecosystem_outcome,wb_labor_force,wipo_out_7_2_score,-0.1305,0.124442,0.140116,1.0,not_significant,140
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_development_diffusion,0.1305,0.083459,0.095675,1.0,not_significant,177
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_infrastructure,oxford_ind_stem_graduates,-0.1305,0.142123,0.159166,1.0,not_significant,128
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,oxford_ind_company_investment_emerging_tech,0.1304,0.095945,0.109311,1.0,not_significant,164
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_ind_statistical_capacity,0.1304,0.157382,0.175575,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_2_score,oxford_ind_data_protection_laws,0.1303,0.127592,0.14355,1.0,not_significant,138
adoption_diffusion,ecosystem_outcome,anthropic_ai_education_years_mean,oxford_public_sector_adoption,0.1303,0.106078,0.120252,1.0,not_significant,155
institutional_control,ecosystem_outcome,wipo_easestartbus_score,wipo_industdes_score,0.1303,0.154206,0.172187,1.0,not_significant,121
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_3_score,oxford_ind_govt_responsiveness,0.1303,0.138009,0.154747,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp33_score,oxford_ind_govt_responsiveness,0.1302,0.138127,0.154873,1.0,not_significant,131
socioeconomic_control,ecosystem_outcome,wb_gross_capital_formation_pct_gdp,oxford_ind_foundational_it,0.1301,0.096864,0.110296,1.0,not_significant,164
adoption_diffusion,ecosystem_outcome,anthropic_usage_pct,wipo_out_7_2_2_score,-0.1301,0.229612,0.25179,1.0,not_significant,87
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,oxford_ind_open_data,-0.1301,0.080107,0.091973,1.0,not_significant,182
institutional_control,ecosystem_outcome,wb_control_of_corruption_se,oxford_ind_telecom_infrastructure,-0.13,0.073134,0.084257,1.0,not_significant,191
adoption_diffusion,ecosystem_outcome,anthropic_ai_education_years_mean,oxford_compute_capacity,0.13,0.106938,0.121189,1.0,not_significant,155
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_data_quality,0.13,0.138809,0.155619,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_3_score,oxford_ind_female_stem_graduates,-0.1299,0.159045,0.177355,1.0,not_significant,119
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,oxford_ind_stem_graduates,0.1299,0.09141,0.104339,1.0,not_significant,170
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,wipo_out_6_1_2_score,0.1299,0.214567,0.236096,1.0,not_significant,93
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_vision,0.1297,0.159758,0.178101,1.0,not_significant,119
institutional_control,ecosystem_outcome,wb_control_of_corruption_se,wipo_appcrea_score,-0.1296,0.189754,0.210077,1.0,not_significant,104
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_3_2_score,oxford_ind_accountability,0.1296,0.218186,0.239903,1.0,not_significant,92
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,oxford_ind_rd_spending_log,0.1295,0.128513,0.144535,1.0,not_significant,139
socioeconomic_control,ecosystem_outcome,wb_gross_capital_formation_pct_gdp,oxford_digital_capacity,0.1295,0.098284,0.111824,1.0,not_significant,164
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_3_score,oxford_ai_technology_diffusion,0.1294,0.139252,0.156092,1.0,not_significant,132
institutional_control,ecosystem_outcome,wb_regulatory_quality,oxford_ind_time_govt_regulations,-0.1294,0.084341,0.096628,1.0,not_significant,179
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_ip,wipo_brandval_score,-0.1294,0.232446,0.254771,1.0,not_significant,87
institutional_control,ecosystem_outcome,wb_voice_accountability_se,oxford_ind_rd_spending_log,0.1294,0.076675,0.08823,1.0,not_significant,188
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,oxford_societal_transition,-0.1293,0.293183,0.31756,1.0,not_significant,68
adoption_diffusion,ecosystem_outcome,ms_change_pp,wipo_out_6_2_1_score,-0.1293,0.152341,0.17017,1.0,not_significant,124
adoption_diffusion,ecosystem_outcome,anthropic_ai_education_years_mean,oxford_ind_accountability,0.1292,0.109095,0.123526,1.0,not_significant,155
institutional_control,ecosystem_outcome,oecd_6_fdi_restrictiveness_oecd_fdi_restrictiveness,oxford_ind_stem_graduates,-0.1291,0.193617,0.214087,1.0,not_significant,103
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_2_score,oxford_ind_data_protection_laws,0.1291,0.135478,0.152016,1.0,not_significant,135
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,wipo_utilmodorig_score,0.1291,0.279737,0.30364,1.0,not_significant,72
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,wipo_out_6_1_score,0.129,0.12866,0.144689,1.0,not_significant,140
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_policy_vision,0.129,0.087143,0.099671,1.0,not_significant,177
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_1_score,wipo_out_6_2_1_score,-0.129,0.130043,0.146164,1.0,not_significant,139
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,wipo_in_5_3_4_score,0.129,0.167556,0.18649,1.0,not_significant,116
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,oxford_ind_ict_trade_services_log,0.129,0.19854,0.219245,1.0,not_significant,101
socioeconomic_control,ecosystem_outcome,wb_secure_servers_per_1m,oxford_ind_female_stem_graduates,0.1289,0.077195,0.088779,1.0,not_significant,189
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,oxford_compute_capacity,-0.1289,0.078797,0.090545,1.0,not_significant,187
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_score,oxford_ind_data_protection_laws,0.1287,0.129746,0.145841,1.0,not_significant,140
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_other,wipo_industdes_score,-0.1287,0.213922,0.235423,1.0,not_significant,95
tech_infrastructure_control,ecosystem_outcome,wipo_costredu_score,wipo_out_7_1_score,0.1287,0.14439,0.161623,1.0,not_significant,130
socioeconomic_control,ecosystem_outcome,wb_trade_pct_gdp,oxford_development_diffusion,0.1286,0.095733,0.109086,1.0,not_significant,169
institutional_control,ecosystem_outcome,wipo_easecred_score,wipo_out_7_2_2_score,-0.1286,0.224442,0.246498,1.0,not_significant,91
tech_infrastructure_control,ecosystem_outcome,wipo_fdinetinfl_score,oxford_development_diffusion,-0.1286,0.143086,0.160214,1.0,not_significant,131
institutional_control,ecosystem_outcome,wb_rule_of_law_se,oxford_ind_open_data,0.1286,0.08114,0.093125,1.0,not_significant,185
tech_infrastructure_control,ecosystem_outcome,wipo_firmtrain_score,oxford_adaptability,0.1285,0.207197,0.228391,1.0,not_significant,98
socioeconomic_control,ecosystem_outcome,wb_population,oxford_ind_households_internet,-0.1284,0.076719,0.088274,1.0,not_significant,191
institutional_control,ecosystem_outcome,wb_rule_of_law,oxford_ind_time_govt_regulations,-0.1283,0.086977,0.099493,1.0,not_significant,179
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_e_transactions,wipo_pctpatorig_score,-0.1283,0.220286,0.242138,1.0,not_significant,93
institutional_control,ecosystem_outcome,wb_regulatory_quality_se,oxford_ind_supercomputers_log,0.1283,0.076853,0.088422,1.0,not_significant,191
tech_infrastructure_control,ecosystem_outcome,wipo_costredu_score,oxford_ind_ai_strategy,0.1282,0.147541,0.165002,1.0,not_significant,129
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_1_score,oxford_ind_ai_strategy,0.1282,0.136944,0.153583,1.0,not_significant,136
socioeconomic_control,ecosystem_outcome,wb_gdp_growth_annual_pct,wipo_out_6_1_3_score,-0.1282,0.23392,0.256327,1.0,not_significant,88
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,wipo_out_6_2_1_score,0.1281,0.197322,0.217933,1.0,not_significant,103
tech_infrastructure_control,ecosystem_outcome,wipo_gdpener_score,oxford_ind_households_internet,0.128,0.158358,0.176623,1.0,not_significant,123
tech_infrastructure_control,ecosystem_outcome,wipo_costredu_score,oxford_ind_procurement_data,0.128,0.149926,0.167604,1.0,not_significant,128
tech_infrastructure_control,ecosystem_outcome,wipo_fdinetinfl_score,wipo_out_7_3_3_score,0.1279,0.145318,0.162611,1.0,not_significant,131
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_4_5_fig_3_4_5_number_of_rai_submissions,wipo_in_2_2_2_score,0.1279,0.284349,0.308435,1.0,not_significant,72
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,oxford_ind_github_activity_log,-0.1279,0.112641,0.127359,1.0,not_significant,155
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_resilience,0.1279,0.16583,0.184633,1.0,not_significant,119
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_1_fig_3_7_1_bias_and_unfair_discrimination,wipo_sp42_score,0.1278,0.1774,0.197002,1.0,not_significant,113
socioeconomic_control,ecosystem_outcome,wb_exports_pct_gdp,oxford_ind_ai_research_papers_log,0.1278,0.099745,0.113401,1.0,not_significant,167
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_ind_ict_trade_goods_log,0.1278,0.145657,0.162978,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_pupteachr_score,oxford_safety_security,0.1278,0.158907,0.177221,1.0,not_significant,123
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,wipo_utilmodorig_score,-0.1277,0.259031,0.282374,1.0,not_significant,80
institutional_control,ecosystem_outcome,wipo_ruleol_score,oxford_ind_data_protection_laws,0.1277,0.146119,0.163463,1.0,not_significant,131
institutional_control,ecosystem_outcome,wb_voice_accountability_se,oxford_ind_telecom_infrastructure,0.1276,0.078609,0.09035,1.0,not_significant,191
institutional_control,ecosystem_outcome,wb_control_of_corruption_se,wipo_out_7_2_1_score,-0.1275,0.158165,0.176415,1.0,not_significant,124
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_1_fig_3_7_1_bias_and_unfair_discrimination,wipo_printmedia_score,0.1275,0.244738,0.267485,1.0,not_significant,85
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,oxford_public_sector_adoption,-0.1275,0.300279,0.324853,1.0,not_significant,68
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_4_score,oxford_infrastructure,0.1274,0.13504,0.151536,1.0,not_significant,139
tech_infrastructure_control,ecosystem_outcome,wipo_govfundpup_score,wipo_out_7_2_4_score,0.1274,0.204193,0.225175,1.0,not_significant,101
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,oxford_ind_ethical_principles,0.1272,0.098369,0.111912,1.0,not_significant,170
tech_infrastructure_control,ecosystem_outcome,wipo_sp41_score,wipo_out_7_1_4_score,0.1272,0.154225,0.172201,1.0,not_significant,127
socioeconomic_control,ecosystem_outcome,wb_trade_pct_gdp,oxford_safety_security,-0.1272,0.09944,0.113063,1.0,not_significant,169
adoption_diffusion,ecosystem_outcome,ms_h1_2025_ai_diffusion_pct,wipo_out_6_2_1_score,-0.127,0.159766,0.178103,1.0,not_significant,124
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_e_transactions,wipo_out_6_3_5_score,-0.1268,0.18896,0.209239,1.0,not_significant,109
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_e_transactions,wipo_out_score,-0.1267,0.189085,0.209353,1.0,not_significant,109
tech_infrastructure_control,ecosystem_outcome,wipo_hitechimp_score,oxford_ind_time_govt_regulations,-0.1266,0.16466,0.183373,1.0,not_significant,122
institutional_control,ecosystem_outcome,wb_voice_accountability_se,oxford_ind_vc_availability,0.1266,0.092238,0.105246,1.0,not_significant,178
socioeconomic_control,ecosystem_outcome,wb_labor_force,oxford_ind_rd_spending_log,0.1266,0.094105,0.107304,1.0,not_significant,176
tech_infrastructure_control,ecosystem_outcome,oecd_2_indigo_oecd_indigo_score,wipo_utilmodorig_score,0.1265,0.26342,0.286885,1.0,not_significant,80
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,oxford_ind_time_govt_regulations,-0.1265,0.227122,0.249202,1.0,not_significant,93
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_ip,oxford_ind_female_stem_graduates,-0.1265,0.156586,0.174708,1.0,not_significant,127
tech_infrastructure_control,ecosystem_outcome,wipo_c_vencapdeal_score,oxford_ind_mobile_subscriptions,-0.1264,0.227182,0.249259,1.0,not_significant,93
tech_infrastructure_control,ecosystem_outcome,wipo_grocap_score,wipo_out_6_3_1_score,-0.1264,0.158593,0.176878,1.0,not_significant,126
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,wipo_industdes_score,-0.1264,0.182044,0.201901,1.0,not_significant,113
tech_infrastructure_control,ecosystem_outcome,wipo_apptarriff_score,oxford_ind_female_stem_graduates,0.1263,0.150703,0.16842,1.0,not_significant,131
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_other,wipo_out_6_3_4_score,-0.1263,0.190804,0.211173,1.0,not_significant,109
institutional_control,ecosystem_outcome,wb_rule_of_law_se,oxford_maturity,0.1261,0.082113,0.094189,1.0,not_significant,191
socioeconomic_control,ecosystem_outcome,wb_gross_capital_formation_pct_gdp,wipo_c_scitechart_score,-0.1261,0.157768,0.175985,1.0,not_significant,127
institutional_control,ecosystem_outcome,wb_voice_accountability_se,oxford_governance_ethics,-0.126,0.082488,0.0946,1.0,not_significant,191
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,wipo_out_7_3_1_score,0.126,0.172049,0.191304,1.0,not_significant,119
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,wipo_out_7_1_4_score,-0.126,0.163207,0.181805,1.0,not_significant,124
tech_infrastructure_control,ecosystem_outcome,wipo_gdpener_score,oxford_ind_vc_availability,0.1259,0.170648,0.189806,1.0,not_significant,120
tech_infrastructure_control,ecosystem_outcome,wipo_apptarriff_score,oxford_ind_govt_responsiveness,0.1259,0.15173,0.169508,1.0,not_significant,131
institutional_control,ecosystem_outcome,wipo_easecred_score,wipo_out_6_2_score,0.1258,0.150586,0.168309,1.0,not_significant,132
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,wipo_out_6_1_1_score,-0.1257,0.210224,0.231584,1.0,not_significant,101
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,wipo_out_6_3_1_score,0.1256,0.139157,0.155997,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_ictservexp_score,oxford_ind_5g_infrastructure,0.1255,0.154797,0.172813,1.0,not_significant,130
institutional_control,ecosystem_outcome,wb_rule_of_law_se,oxford_ai_infrastructure,-0.1255,0.08195,0.094017,1.0,not_significant,193
tech_infrastructure_control,ecosystem_outcome,wipo_grocap_score,oxford_societal_transition,-0.1255,0.163035,0.18162,1.0,not_significant,125
socioeconomic_control,ecosystem_outcome,wb_gdp_growth_annual_pct,oxford_ind_online_services,-0.1255,0.086259,0.098735,1.0,not_significant,188
tech_infrastructure_control,ecosystem_outcome,wipo_gdpener_score,wipo_c_scitechart_score,0.1255,0.166742,0.185627,1.0,not_significant,123
socioeconomic_control,ecosystem_outcome,wb_labor_force,wipo_out_7_2_4_score,0.1254,0.142794,0.159893,1.0,not_significant,138
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_2_score,oxford_ind_gender_gap_internet,0.1254,0.145752,0.163071,1.0,not_significant,136
institutional_control,ecosystem_outcome,wb_political_stability,oxford_regulatory_compliance,0.1253,0.082522,0.094635,1.0,not_significant,193
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,oxford_ind_data_governance,-0.1252,0.120653,0.136053,1.0,not_significant,155
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,oxford_data_representativeness,-0.1251,0.309226,0.334002,1.0,not_significant,68
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,oxford_ind_supercomputers_log,-0.1251,0.088795,0.101479,1.0,not_significant,186
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_3_score,oxford_safety_security,-0.1251,0.151221,0.168958,1.0,not_significant,133
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_3_score,oxford_governance_principles,0.1251,0.152945,0.170819,1.0,not_significant,132
tech_infrastructure_control,ecosystem_outcome,wipo_govfundpup_score,oxford_ind_ai_unicorns_log,0.125,0.212942,0.234407,1.0,not_significant,101
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_4_score,oxford_ind_mobile_subscriptions,0.125,0.20393,0.224911,1.0,not_significant,105
